Department,Sub_Department,Topic,question_name,question_url,question_answer
Future Students,Accomodations,Academic Accomodation Support,Does registration with AAS show on my transcript?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069775046-does-registration-with-aas-show-on-my-transcript-,"Absolutely not: your registration with our office is confidential and will not be indicated on your transcript. We do not disclose any information to other schools, employers, or professional associations. 

We keep all of your documentation, including medical information, on a secure platform. We do not share any details about your registration with our office, or your accommodations, without your consent."
Future Students,Accomodations,Academic Accomodation Support,I'm a parent of an incoming student. Are there information sessions for me?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068339040-i-m-a-parent-of-an-incoming-student--are-there-information-sessions-for-me-,"Every summer, we run parent seminars as part of our SHIFT program. The SHIFT program is designed to support students with disabilities in their transition to university. Parent sessions review university-wide supports, discuss the differences between high school and post-secondary education, and explore your role in supporting your student to make a smooth transition to TMU. 

Registration is available in June and seminars run in July and August. "
Future Students,Accomodations,Academic Accomodation Support,Registration,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068123220-registration,
Future Students,Accomodations,Academic Accomodation Support,How do I register with AAS?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068260342-how-do-i-register-with-aas-,"Registering with AAS is a 3 step process:

Step 1: Obtain your disability documentation.

Step 2: Choose the registration option that best suits your needs, and complete the appropriate Intake Form, including uploading required documentation. 

Step 3: Monitor your TMU inbox for an email from AAS."
Future Students,Accomodations,Academic Accomodation Support,What documentation do I need to register?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068260350-what-documentation-do-i-need-to-register-,"Different disabilities require different documentation for registration. While an Individualized Education Plan (IEP) can be submitted as part of your supplemental materials, it is not appropriate documentation for registration with AAS.

To identify what documentation is needed for your specific disability, visit our Documentation Requirement Page"
Future Students,Accomodations,Academic Accomodation Support,I can't access the intake form. What do I do?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068260357-i-can-t-access-the-intake-form--what-do-i-do-,"If you are unable to access the Intake Form and receive a message saying ""You Need Permission"", this means you are not signed in using your university email address. 

If you are a new TMU student, you may begin the registration process once your TMU identity (including email address) is activated. You may return to the form once you receive your university email address. "
Future Students,Accomodations,Academic Accomodation Support,I don’t currently have a diagnosed disability but I'm struggling in my classes. Do you offer consultations?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068260364-i-don-t-currently-have-a-diagnosed-disability-but-i-m-struggling-in-my-classes--do-you-offer-consultations-,"Yes, we provide consults to students who do not currently have a diagnosed disability. We can direct you to appropriate resources and discuss options for funding disability assessments. We can also provide referrals to non-disability related learning resources that may help.

Contact aasintake1@torontomu.ca to set up a consultation."
Future Students,Accomodations,Academic Accomodation Support,I missed the registration deadline. What are my options?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1709845703192-i-missed-the-registration-deadline--what-are-my-options-,"Yes, we provide consults to students who do not currently have a diagnosed disability. We can direct you to appropriate resources and discuss options for funding disability assessments. We can also provide referrals to non-disability related learning resources that may help.

Contact aasintake1@torontomu.ca to set up a consultation."
Future Students,Accomodations,Academic Accomodation Support,Managing Accommodations,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068161828-managing-accommodations,
Future Students,Accomodations,Academic Accomodation Support,Do I need to send my accommodation plan or are they sent automatically?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068595800-do-i-need-to-send-my-accommodation-plan-or-are-they-sent-automatically-,You need to send your accommodation plans to your instructors every semester that you are enrolled in courses. Visit the AAS Student Portal to send your accommodation plan.
Future Students,Accomodations,Academic Accomodation Support,I have questions about a specific accommodation. Can you help?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702070207541-i-have-questions-about-a-specific-accommodation--can-you-help-,Check out our Managing Accommodations page for more information about using your accommodations.
Future Students,Accomodations,Academic Accomodation Support,I have questions about navigating AAS services. Who can I ask?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068595807-i-have-questions-about-navigating-aas-services--who-can-i-ask-,Our Peer Advisor Support program is for students who would like to chat with a peer to learn about activating and managing accommodations.
Future Students,Accomodations,Academic Accomodation Support,How do accommodated tests and exams work?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702070645750-how-do-accommodated-tests-and-exams-work-,Visit the Accommodated Test Centre (ATC) page for questions about booking and writing your accommodated tests and exams
Future Students,Accomodations,Academic Accomodation Support,How do I know who my Facilitator is?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068595814-how-do-i-know-who-my-facilitator-is-,"The name and contact information of your Student Accommodation Facilitator is listed on your accommodation plan.

Visit the AAS Student Portal to review and download your accommodation plan. 

Occasionally, based on staffing, caseloads, leaves, or other circumstances, a student�s Accommodation Facilitator may change.

When this happens, AAS will provide as much communication and transparency as possible to ensure a smooth transition."
Future Students,Accomodations,Academic Accomodation Support,Can I take a reduced courseload?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068595829-can-i-take-a-reduced-courseload-,"If you have questions about taking a reduced courseload but are worried how this may impact your OSAP status, please contact SFA.

If you have questions about how this may impact your degree completion, placement, co-op eligibility, or course selection, please contact your program�s academic advisor. 

If you require a letter confirming your registration with AAS, please complete this AAS Student Confirmation Letter and Documentation Request Form"
Future Students,Accomodations,Academic Accomodation Support,Programs & Services,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068900414-programs---services,
Future Students,Accomodations,Academic Accomodation Support,I have questions about Peer Note-Taking. Who can I ask?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068900424-i-have-questions-about-peer-note-taking--who-can-i-ask-,"For support with peer note taking, email peernotes@torontomu.ca."
Future Students,Accomodations,Academic Accomodation Support,I can't find an LS/AT appointment that works for me. How can I access support?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068900445-i-can-t-find-an-ls-at-appointment-that-works-for-me--how-can-i-access-support-,"Our learning strategy and assistive technology appointments fill up quickly, especially around midterms and exams. We advise students to book any available appointment, even if it is a few weeks away. 

In the meantime, attend STRIVE, our weekly drop-in program for learning strategy and assistive technology support."
Future Students,Accomodations,Academic Accomodation Support,"I have financial support questions, where do I go?",https://www.torontomu.ca/accommodations/faq/#accordion-content-1702068900455-i-have-financial-support-questions--where-do-i-go-,"Visit the AAS Financial Support page to learn about OSAP, grants, bursaries, and more."
Future Students,Accomodations,Academic Accomodation Support,AAS Student Portal,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069285649-aas-student-portal,
Future Students,Accomodations,Academic Accomodation Support,Why do my accommodations say they are expired? What do I do?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069285658-why-do-my-accommodations-say-they-are-expired--what-do-i-do-,"If your accommodation plan is expired but you continue to need accommodations, contact your Facilitator to discuss your options."
Future Students,Accomodations,Academic Accomodation Support,"My accommodation letter says ""pending"" what does that mean?",https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069285666-my-accommodation-letter-says--pending--what-does-that-mean-,Your Facilitator will then reset your accommodation plan so that you can send your updated accommodations to your instructor.
Future Students,Accomodations,Academic Accomodation Support,"I'm trying to send my plan but my courses aren't showing up, what do I do?",https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069285674-i-m-trying-to-send-my-plan-but-my-courses-aren-t-showing-up--what-do-i-do-,"Email aasadmin@torontomu.ca
(opens in new window)
and we'll take a look for you!"
Future Students,Accomodations,Academic Accomodation Support,"I'm trying to book a test but my courses aren't showing up, what do I do?",https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069285688-i-m-trying-to-book-a-test-but-my-courses-aren-t-showing-up--what-do-i-do-,"If you still can’t book your exam, email testcentre@torontomu.ca"
Future Students,Accomodations,Academic Accomodation Support,Booking appointments,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069352772-booking-appointments,
Future Students,Accomodations,Academic Accomodation Support,How do I book a a learning strategy/assistive technology (LS/AT) appointment?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069352780-how-do-i-book-a-a-learning-strategy-assistive-technology--ls-at--appointment-,
Future Students,Accomodations,Academic Accomodation Support,How do I book an appointment with my facilitator?,https://www.torontomu.ca/accommodations/faq/#accordion-content-1702069352787-how-do-i-book-an-appointment-with-my-facilitator-,
Future Students,Scholarships and Awards,Scholarships and Awards,How many letters of recommendation are required for my award application?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017302-how-many-letters-of-recommendation-are-required-for-my-award-application-,"Each award application has different requirements. Award-specific requirements can be found in AwardSpring
(external link, opens in new window)
."
Future Students,Scholarships and Awards,Scholarships and Awards,Who should write your letter of recommendation?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017307-who-should-write-your-letter-of-recommendation-,"Who you choose depends on the requirements for the award application.

Request a letter from someone who knows you well enough to write a personal letter for you. This is better than a general letter from someone who may not know you well enough.

Letters about your academic abilities should be written by an academic individuals like:

Teachers
Professors
Teaching assistants
They will be able to confirm your achievements, future goals, and research experience that they have supervised.

Letters about your leadership abilities, extracurricular activities, community involvement and contributions outside of the classroom should be written by non-academic individuals like:

Employers
Coaches
Community/religious leaders
Choose someone who is directly related to your work outside of the classroom.

Letters of recommendation should not be written by family members, relatives or friends"
Future Students,Scholarships and Awards,Scholarships and Awards,When and how should I contact my referee?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017312-when-and-how-should-i-contact-my-referee-,"You should contact your referee by email or in-person meeting three to four weeks before the letters of recommendation are due. This will give you time to connect with your referee and give them information about:

The award you are applying for
Why you are applying for it
Your goals and accomplishments
Your resum� or curriculum vitae (CV)
Your community involvement
Any other details
Make sure that your referee knows the deadline to submit the letter of recommendation and how they will be submitting it.

Once you have connected with them, you can submit the letter of recommendation request via the award application in AwardSpring.

You can enter your referee's name and contact information, as well as a message to the recipient. There is a template email already set up in the text box, but we encourage you to personalize your request. When you click Send Request, an email will be sent directly to your referee asking for their support. Your referee can be someone outside of TMU (i.e. they do not need a TMU email address to complete the request). "
Future Students,Scholarships and Awards,Scholarships and Awards,What is the deadline for the referees to submit their letters of recommendation?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017316-what-is-the-deadline-for-the-referees-to-submit-their-letters-of-recommendation-,"We recommend that you contact your referees with a minimum of three to four weeks' notice before the award application deadline.

Each award application has a different deadline date. Visit AwardSpring to check the specific deadlines for the awards you have applied to.

It is best for your referees to submit their letters before the deadline dates in case they have any technical issues. Submitting letters early also gives you time to submit your award application."
Future Students,Scholarships and Awards,Scholarships and Awards,How does my referee submit their letter of recommendation?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017321-how-does-my-referee-submit-their-letter-of-recommendation-,Your referee will receive an email from AwardSpring with a link to upload their letter to AwardSpring.
Future Students,Scholarships and Awards,Scholarships and Awards,Do I need to do anything after my referee submits their letter of recommendation?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017325-do-i-need-to-do-anything-after-my-referee-submits-their-letter-of-recommendation-,"Once your referee has uploaded their recommendation letter and you�ve completed all other follow-up items for the award, click the Submit Application button to submit your application.

Note: This must be done before the award application deadline. No late submissions will be accepted if your referee does not submit their letter of recommendation on time."
Future Students,Scholarships and Awards,Scholarships and Awards,Can I upload the letters of recommendation on behalf of my referee(s)?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017329-can-i-upload-the-letters-of-recommendation-on-behalf-of-my-referee-s--,"No, all letters of recommendation must be completed electronically by your referee. An email will be sent to the email address you provided. It will direct them to a secure form to upload their letter of recommendation to AwardSpring."
Future Students,Scholarships and Awards,Scholarships and Awards,My referee did not receive an email request. How can this be resent?,https://www.torontomu.ca/current-students/scholarships-awards/faq/#accordion-content-1695407017334-my-referee-did-not-receive-an-email-request--how-can-this-be-resent-,"Make sure you have provided the correct email address when completing the letter of recommendation request in AwardSpring. Ask your referee to check all possible spam folders. Emails are sent from noreply@mail.awardspring.com.

You may go back into your AwardSpring account and click Resend Request to resend it to your referees. Click Send New Request to send your request to another email address and/or referee."
